9742	5862
9744	9370
9745	8597
9763	1346
9765	278
9765	9360
9772	1872
9772	9361
9809	716
9815	4002
9838	7368
9922	1375
9922	5862
226	1376
549	278
549	324
549	805
549	1375
549	1376
549	2396
549	2527
549	2528
549	2529
549	3041
549	3521
549	3522
549	3523
549	3566
549	4259
549	4500
549	5520
549	5896
549	5956
549	5958
549	5972
549	7717
549	8503
549	8571
549	9361
593	1376
593	1380
611	805
611	4686
611	9855
611	8504
611	1779
611	3003
611	5845
611	9361
611	9362
611	5272
611	1375
611	2924
611	6256
611	2925
611	1919
611	5850
611	1210
