"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"PRRG3",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.58447934725621,3.20179343847135
"GALNT8",4.04897921789082,4.42944585728515,4.46698326224319,3.20179343847135,3.71460537053198,4.14046963273046,4.44305760699067,4.44737201813972,4.4880160510791,3.95734903099726,4.36622741228675,4.07555279212441,4.42211994789453,4.40374447065683,3.97977687184253,4.13874523537569,4.12777829335984,3.98594662751453,4.15867344573052,4.06983931097825,4.13780838569646,4.26326403556758,4.54430815339452
"KCNA5",4.1457170929055,4.21380791596466,3.94755338353267,4.78703815797264,3.20179343847135,4.03277274827089,3.93289885246238,3.93553915074388,3.20179343847135,4.19314196079734,3.79573974659204,3.86653857361279,3.20179343847135,3.59178359276844,3.97977687184253,4.05953153547858,4.21284339026927,3.20179343847135,3.76092464089745,3.91403440009149,4.27663539798429,4.19738305046221,3.64013037388862
"CRACR2A",7.01765763381159,6.81713955784217,7.08670645855839,5.35320339586202,6.17891394669917,6.94319898640284,7.2803100404514,6.69925381559972,7.95699115057128,6.94159750475919,6.86124228249599,6.67345068227157,6.66376866753709,6.77646309526604,6.64077902877456,7.01808697675072,6.89346130266778,6.34760396619622,6.27582393050849,6.44674565216568,6.75302491611551,6.64760936535672,7.07722534142716
"NXNL2",3.20179343847135,3.62198292796433,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.7516691570467,3.83953384944846,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.70795398788041,3.20179343847135,3.20179343847135,3.20179343847135
"STARD8",5.54826655480553,6.66783190071027,5.69950714725048,5.00589405131629,6.80256999099085,5.87400931172381,5.9177181907536,6.47880242553992,6.84928898524491,5.98964293588487,6.52903107634121,6.13718482661726,5.52027747011537,6.51107446759828,6.55849603929261,6.72825446117153,6.66544434293215,6.10239988349426,6.42606935249004,6.21872041998618,5.91772271043273,6.18165996574527,5.33148108818257
"NALF2",3.20179343847135,3.20179343847135,3.63553256927641,3.20179343847135,3.20179343847135,3.51959093476883,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.76045889046872,3.20179343847135,3.20179343847135,3.20179343847135,3.62156910771811,3.75964233691547,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.95534370724294
"SAT1",10.6248292097554,11.1209754852105,10.5674050923912,12.8141985480174,11.4712241655219,11.0010480510719,10.8537107955044,10.6744126642295,10.0513019968735,10.544192754771,11.0004608625413,10.9069674786969,10.2623000900013,11.3026255512943,11.104074968966,10.7631074765562,11.3939812455446,11.3377868300543,11.0595222668431,10.6414986592742,10.8780912962302,11.2318377181443,10.0322610699332
"GNL3L",6.09997183328736,6.62212196653207,6.39976166439031,5.74529915266593,6.20249154851804,6.17731746534776,6.18504240566664,5.73578394431537,7.6548976345001,6.18481761808941,6.70114960387358,6.64483211605405,6.32577636836263,6.43330233519082,6.42533750699007,6.5209593879673,6.51120316613954,6.04152261545602,6.66579833244429,6.30597966651348,6.3613109975803,6.43379952900458,6.58899564979174
"SH3BP4",5.32029325992047,4.93391326950854,5.14056033484345,4.1467933476902,5.11951751852712,4.69436528425273,5.33800087099617,5.09432157195874,3.20179343847135,5.05683617082431,4.95216641062443,5.07855628606544,5.15305043502406,5.0643489181605,4.9174251165893,4.81344860683795,5.3447480040644,5.3205986133711,5.21381155723477,4.66460303313748,4.88643615347826,5.47577886417856,4.95816827718833
"MOSPD2",7.52716464103366,8.78496196203292,7.9860079372753,7.85027511511575,8.32751563022889,7.90925445944643,8.25446270330495,7.34492209593971,7.86317244662243,7.83163665749845,8.24732168539138,8.23097763159735,7.32528578624358,8.13218464825686,8.39282786609424,8.26446377637376,8.63902806441699,8.51727376057485,8.19867440322053,8.12403446141585,8.00778719566518,7.81029119590709,7.65827716866193
"DOCK6",4.83242137310179,4.55066508725766,4.24533989727718,4.78703815797264,4.68249114531602,4.14046963273046,3.93289885246238,3.93553915074388,4.4880160510791,3.85795697457339,3.79573974659204,4.2880823519639,3.76045889046872,4.06362361388025,3.83953384944846,4.27769986924554,3.79338862768777,3.75964233691547,3.98772782137993,4.50326519734902,4.45201985183322,4.04784048229346,3.95534370724294
"ECSIT",9.09588116885986,8.29316561020181,8.81835633091889,10.8763137923891,9.72344652831391,7.98533869121945,10.1092890607815,9.56749798491825,8.98416754357892,8.37432723289996,8.95845879232033,8.57188509178435,9.89623671651244,8.74419828938952,9.48636646147742,9.49244123105643,9.12810655032062,9.56326228341525,9.48217760895963,9.34911774555922,8.42500953240686,9.63632120105068,9.20672126127855
"LDLR",6.134505898762,6.78643845779126,6.34057667834884,6.13712263215459,6.10569306902618,6.7751184819166,6.60273639327128,5.66617089155482,7.73657722708497,6.54938244919799,6.76595681754412,6.63030338498381,6.27390655068255,7.06005735187609,7.15045594580078,6.90100894809851,6.742034870661,5.97785102128149,6.83566898402697,6.50302123041106,6.60107173664217,7.00503538586786,6.57599071499893
"ELOF1",9.58731040541835,10.2398176939278,10.7871959572843,10.1641879766477,11.1834553868487,9.45419703609608,11.5365320619528,11.2319001947885,10.1537828419242,9.58553724753464,9.62113046657219,9.80513261190601,11.2498579600156,10.021100506008,11.0303597230841,10.2479689481882,11.0223545170017,10.5158861455407,11.4230170968988,11.0998017572257,9.37652828575418,10.6643719335628,10.7617314564622
"TSPAN16",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.98594662751453,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"ANGPTL8",3.20179343847135,3.20179343847135,4.15773637590888,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.58447934725621,3.20179343847135
"PRKCSH",10.0956013193073,10.3394634806684,10.1531125249468,10.0903122597376,10.3233545364784,9.96842166546288,10.1527693989277,10.6657998509837,10.040641807535,10.2063224082594,9.99363853862193,9.8823901937045,10.2274174732447,9.99360099375781,10.1046819875737,10.4080341237143,10.2018727421782,10.6318772931149,10.1324448624375,10.3249805329315,10.1565359503735,9.92529934390552,10.1456214215352
"CNN1",3.93804930307251,3.20179343847135,3.63553256927641,4.51630084856215,4.08102332369386,3.65032755430537,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.67389903413918,4.15789474006618,4.21575641642208,3.20179343847135,4.13874523537569,3.92387315561673,4.62813029103755,3.76092464089745,4.06983931097825,3.20179343847135,3.20179343847135,3.20179343847135
"CDC16",9.61009562765182,8.92924263584431,9.45023384680344,10.5342074722301,9.89881896690611,8.84897570187157,10.6477180402117,9.75783988312716,9.20077349545712,9.04126711377824,9.10105754141259,9.48612648258344,10.4177326308325,9.44452218420725,9.10813586084452,8.71463744783695,9.46888261518676,10.0019659957534,10.2465313490696,9.58236510021763,8.85617860273309,10.056375586852,9.06401307445336
"ZSCAN10",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.71460537053198,3.20179343847135,3.93289885246238,3.20179343847135,3.20179343847135,3.58279517626659,3.20179343847135,3.20179343847135,3.20179343847135,3.7516691570467,3.65456418267092,3.20179343847135,3.20179343847135,3.20179343847135,3.76092464089745,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"THEM6",6.54547192680336,6.62212196653207,6.57657388249448,6.3721699727382,6.64083770329494,6.67024873424648,6.48988687429002,6.47880242553992,5.80588297189365,6.73715559642765,6.30404390843586,6.37492896157915,6.72266182871809,6.37500261268244,6.44076830930792,6.51028922715741,6.18863058531057,6.73816691265525,6.24914306119711,6.69210075843182,6.69793058871775,6.56991852808177,6.91182672254785
"NECTIN2",4.83242137310179,5.43182990335534,4.80432451772162,6.04908145536296,6.22567818726084,4.80331434694348,5.14225636090442,5.09432157195874,5.3111466841663,4.74789259053763,5.40022217050148,4.79603407847768,4.72070001976168,5.57729941525671,4.86835237313532,5.0244677346235,5.4299734393566,5.728494798219,5.21381155723477,5.33384686286776,5.60739254285505,5.54034582472933,4.60519908935893
"APOE",3.62992608319868,4.03357743757049,3.81292643251181,4.51630084856215,4.21205672272331,3.51959093476883,3.20179343847135,3.20179343847135,4.12583606910369,4.25876525736843,3.79573974659204,3.86653857361279,3.76045889046872,4.06362361388025,4.09664201475722,3.97117715533934,3.62156910771811,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.74142969747412,3.64013037388862
"TOMM40",7.30618730913048,7.62919439820129,7.08670645855839,5.35320339586202,7.28992363031801,7.22524287735862,7.13863724920584,7.25559775644256,7.196761496274,7.36110591166021,7.35687730716457,7.21003300638798,7.48049336066688,6.80310782579908,7.04410403365422,7.26521624391126,7.33483543850825,7.23040579772844,7.41312434528791,7.23429586943112,7.20468254952096,6.79980599733411,6.99205230495087
"APOC1",3.20179343847135,3.20179343847135,3.20179343847135,4.1467933476902,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.53636377805883,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"GADD45G",4.31115318028729,5.12254286821353,4.325095706632,6.13712263215459,4.51944310658993,4.47321174889966,4.22523631535733,4.09578916658432,3.20179343847135,4.25876525736843,4.45424267577052,4.2880823519639,4.80457445168581,4.51144245292444,4.09664201475722,4.55514440991688,4.36179042281011,4.52942300092177,4.3003352774278,3.70795398788041,4.55383830976215,4.48829491537448,4.33651419432147
"LRCH2",3.20179343847135,3.79396783914421,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"DPP6",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.54631611269811,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"XPO7",11.4185547752766,10.4578832862046,10.9235265661432,11.0422290610575,11.3002995862187,10.1755438762986,12.8808367933768,10.5686567866609,11.1195405185099,10.1118608485754,11.6968712329474,10.6166991493723,11.6124045214413,10.4948071560696,11.9423042591312,10.3829217286038,11.1867453898172,12.2895608981707,11.8942757628699,11.630599865544,12.1454733260636,11.7107579565506,11.2474830508429
"ACE2",3.62992608319868,3.20179343847135,3.20179343847135,4.1467933476902,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,4.06874006608855
"FAM98C",7.05373517205691,6.79674592213354,6.6633557735106,6.63472244788954,7.21175026845427,7.12180626439699,6.60273639327128,7.03156541164771,6.7473691462702,6.99395222084407,6.5860961071966,6.78902964426634,7.15120451840814,7.00002647852172,6.91827363854195,6.69103510790749,6.78401626320588,6.82996345357714,7.01905393864952,6.78551549953302,6.8403557694736,6.72126525319398,6.50911095510007
"SAFB2",8.76862395891088,8.93156780293109,8.49539451447476,8.43225900445114,8.70204222631692,8.59994835642209,8.52430338121352,8.53441102664062,8.67502746963907,8.64492913649757,8.5852133475122,8.63280276523281,8.45965905791276,8.62313055713482,8.76135818744461,8.78207759617427,8.65877509444483,8.87933619538241,8.77026843075835,8.63273769881647,8.51481353726214,8.4004200584625,8.50766617894882
"RPL36",11.0037260479978,10.1998784326861,10.8696258162967,12.048535412985,10.7634514980659,10.9414555271008,10.4352685533207,11.2113326936028,10.0983213099077,10.8392615936261,10.1703778975934,10.5978509603756,11.0380643747255,10.1876845227523,10.1354802722171,10.5585217542626,10.2133586565715,10.7648676367181,10.2987582307676,10.7680631669431,10.7252559131374,10.1560864017867,10.4807148424599
"ATP8B3",5.08148664016356,4.89240745287175,4.98403641800401,5.35320339586202,4.95132239110725,4.80331434694348,5.14225636090442,5.03768665336048,5.3111466841663,5.02616856219424,5.1507978599056,4.85262183444454,4.95616523683628,5.32045697422355,4.76360002289705,5.05632342378408,4.97246865187144,4.62813029103755,5.21381155723477,5.28993493047884,4.99011791299211,5.23429992808799,5.19509311986014
"NCAN",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.53636377805883,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"KIF1A",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.58447934725621,3.81935679020068
"GTPBP3",6.32550182498706,6.26757825975736,6.95580572543357,6.04908145536296,6.4582564971414,6.68299580485661,6.63843925785494,6.61152783701498,6.69353245525385,6.54938244919799,6.32342653228337,6.50039544303172,6.96922997322348,6.3630473769937,5.73778730530007,6.25245582730834,5.98527565189211,6.51253058065084,5.98285209485126,6.30597966651348,6.39650477049943,6.37773994229861,6.60188227739774
"PLVAP",9.26623990256295,7.92398752956654,7.84569546657096,9.6134211060371,9.28105564998175,7.32979695087991,10.8742653972133,9.19493348214513,8.61877697871583,7.74297617661678,8.39934972910419,7.21972437611051,9.25740704169207,8.67182721547683,9.00154987539996,9.42373582207077,9.40519847445295,9.36416545069646,8.54002769289337,9.14552234570777,7.87832768197507,8.79473581576867,9.29391671814757
"BST2",9.11936901888323,10.0006359539193,8.91672561584188,10.8186592673558,9.81285441657919,9.14590968201795,9.04982511452443,10.1616928756928,9.04944511209104,9.47863656986127,9.56900250226212,9.4517157214385,9.08251640209713,9.91490430031906,9.71533446207526,9.26311912994722,9.78979337151007,9.39135679354101,10.1957894371105,9.13674894262019,9.20898205915801,10.3325799090696,9.16429594979642
"SLC27A1",6.83261048576178,7.1577472438993,6.67533082250952,7.94925600153617,7.68623443010487,6.6247100204584,7.06216762652814,7.78039151123317,7.37763380918032,6.98658952743086,7.37996381685569,6.76930425582663,6.85127455885333,6.57449128099187,7.25811440940362,7.01808697675072,7.29922980052758,7.01323678319094,6.22194422340656,6.72392609477423,6.88209132463095,7.05559324123774,6.63985372219633
"NSUN5",7.63797724779241,7.69099050318437,7.58054704644165,8.7111930052446,7.80488439814712,7.82321079725154,7.2576501085954,7.94628350903469,7.78856039354596,7.77314128689261,7.53604770245103,7.75381133901816,7.973679498544,7.5629805668109,7.34203338792115,7.79654148030203,7.71019650204272,7.93723629259099,7.85015389722793,7.5133953308005,7.49482356684991,7.59835117882062,7.72412629840088
"USHBP1",3.20179343847135,3.20179343847135,4.05983985597923,3.20179343847135,3.20179343847135,3.65032755430537,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.53636377805883,3.20179343847135,3.59178359276844,3.65456418267092,3.5898889592223,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"COLGALT1",9.17136905634712,9.55092578267014,9.03900827858736,8.92063464444983,9.51914739517933,9.18644402423638,9.06941023094101,9.64842349554384,9.22922265200394,9.3186511680575,9.70190076041445,9.46801134022854,9.09731531296914,9.27369014282735,9.44535039736929,9.35159283175877,9.62898254159895,9.4092036437354,9.32103871666011,8.8980303326339,9.18266368110024,9.54241822626198,8.94374164962249
"DDA1",7.66729972680243,7.81724860321118,7.77558531244862,7.09189816938213,7.82748296822404,7.752870307236,7.68843681542491,7.91750986609443,8.02354651264376,7.75598166774905,7.89417261067063,7.55798990218621,7.82137580528467,7.70567384254824,7.77498624720823,7.75232656490218,7.43663538948259,7.84396192872697,7.43668950635382,7.7314746396537,7.62294970826376,7.67406304748644,7.8474118088494
"MRPL34",6.98064508382178,6.74444507456524,6.4841243407095,5.74529915266593,7.09210430533603,7.17220953490957,6.74045508791579,6.93398590597346,6.69353245525385,7.24271138524082,7.13042647291564,7.07233783004706,7.22068548061346,6.66459082726507,6.68019649354359,6.80859741001684,6.51120316613954,6.8993640101435,6.85334992982385,6.83001851274549,6.74398956972104,6.40043211788099,6.58899564979174
"PGLS",8.6650403301208,9.03033125914682,8.1986711496948,9.15616076900773,8.90667849782462,8.49085559793862,8.42640699526036,9.29608382313709,7.95699115057128,8.56600004323019,8.76564167057672,8.26637417218473,8.16861015111941,8.345409760006,8.62102273103376,8.56693375858432,8.47367036431785,8.93789547713947,8.15680000774976,8.32289521958622,8.42500953240686,8.29060338451554,8.10263111665403
"LSM7",7.40707691032538,7.18147439050728,7.78110145987181,9.09270007433893,7.42467488219767,7.71328148348138,7.21122545437183,7.71498410593883,7.6548976345001,7.89177731633891,7.32391856223861,7.70299687488201,7.59986374687402,7.01527237624379,7.5396896410761,7.09112467977781,6.94055966229369,7.38315747967753,6.78126928181,7.43903764366999,7.25624931808108,6.93728569270371,7.30597547410376
"TULP4",6.92326195169278,6.81713955784217,6.87523599993592,7.43770622594876,6.77166230274797,7.03032879513183,6.8356368691534,7.05826293258344,8.38580920849138,7.01581520964484,6.53732546381164,7.1402913486927,7.00121460872084,7.00766977343839,6.8961792127379,6.81725065719554,6.94055966229369,6.53459398354485,7.06523311617172,6.91505834868057,6.96982281248585,7.24786069394193,7.06800856248866
"SNX9",6.99927128518017,7.09248074286544,7.21481189267657,4.51630084856215,7.2231825680964,7.28888633705505,7.34621585544815,7.25559775644256,7.34323978201544,7.27926812205575,6.79383831124504,7.05618667705529,7.22068548061346,6.91313255446357,7.46685431630683,7.14011764126797,7.1229774439107,7.01323678319094,7.10996670245535,6.80050498122066,7.08851551041004,7.19090815993205,7.25008860498434
"RTN4IP1",5.41047230882951,5.22338589152051,5.51994759738166,6.50953408228146,4.82464210576764,4.90289378226147,5.42578108557176,5.70142435799246,4.96904641906666,5.65196460107176,5.40022217050148,5.62928398927068,5.32327340874697,5.2406735227443,5.13683144445279,5.4342385268333,5.373777463169,5.3205986133711,5.61044955798213,5.53370418540687,5.38465402095859,5.58171595038695,5.29871359479111
"QRSL1",7.97450471520738,6.97056126474217,7.65456920956132,8.593830445995,7.25694181039322,7.48267828881542,7.65419912304467,7.3664096283336,7.53822380238253,7.67612260155885,7.30473902418749,7.79967032062425,7.24756033000216,7.36350456984018,7.02388741519375,7.30255362811009,7.27743386047579,7.14745175857129,7.12457219261801,7.68400665589601,7.19810412791049,7.55394124212231,7.48256309914743
"MTRES1",5.80922656642409,5.61171489435345,6.11123292388373,7.50440934596298,5.76662666487812,5.80444128273005,5.85744213755861,5.70142435799246,6.08589440666522,5.86437757390153,5.59339295862374,5.82458639000947,5.94804480267358,5.59836123413731,5.51701622788972,5.72727264443897,5.63357682337129,5.728494798219,5.21381155723477,5.99983209335176,5.8335401167995,5.82350777347015,5.88033558521564
"RSPH3",5.87249025843418,6.5009466666422,5.87923356997389,6.50953408228146,6.8914602535684,5.7924948488118,6.27909387613268,5.59277443422989,5.80588297189365,5.86437757390153,6.37074502016495,5.97230085851343,6.40015965680125,6.45596352716221,6.48607340237549,6.15938565457526,6.43391556011289,6.27054272057277,6.40211611868526,5.57029663839226,5.98154850216638,6.2953045894285,5.85867821004705
"MAS1",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.71460537053198,3.51959093476883,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.54631611269811,3.53636377805883,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"ACSBG2",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.98772782137993,3.20179343847135,3.74845393730579,3.20179343847135,3.20179343847135
"MLLT1",8.11296365118424,8.81297992879782,8.15688285548595,9.04878613219546,8.52461287399943,8.23353046896677,8.18429475806425,8.50572403667244,8.46772258931552,8.20779364415316,8.42171890961849,8.07998977172327,8.10407855487009,8.22652528698134,8.2133292521598,8.62441744828249,8.11769965641389,8.70242291400794,8.45046508359099,8.25420992189578,8.24583804769278,8.24173663786697,8.164257499133
"AFDN",6.29542285202634,6.05858594559111,5.74670817335687,5.6269178579945,6.10569306902618,5.95095495478723,6.18504240566664,5.80200425937915,6.45507384247435,5.35251520238535,6.3892356442943,5.88807281495217,6.04474914931465,5.63951922216122,6.4711326668259,5.98377679978143,5.12087671190829,5.08837621292115,6.27582393050849,5.8902329118934,6.19771145099003,5.51916990104702,6.13473892692026
"ACTN4",9.82140168050459,10.5932400910224,9.95663555631809,10.0519053885406,10.4168314315863,9.53576100791187,10.5254550503676,9.98255039395899,10.4359167730458,9.92428724149262,10.4066921494926,9.87094719353719,9.85329894240693,10.2964517054121,10.3786525532273,10.158630103272,10.3635220604684,10.5444249143883,10.5483564659722,10.0430203100033,9.93699805973938,10.3848115400464,9.93468714577489
"STK33",3.80508338438893,3.79396783914421,4.05983985597923,4.1467933476902,3.20179343847135,4.36178793775511,3.93289885246238,4.09578916658432,4.4880160510791,4.04419853993526,4.26933765262849,4.18841624808975,4.5312622585414,4.34517037544722,4.44852712731523,4.60261553394817,3.62156910771811,3.75964233691547,3.76092464089745,4.50326519734902,3.74845393730579,3.96063317628585,4.33651419432147
"NDUFA10",8.64751857403328,8.45391186398504,8.55128019338375,8.95672980410054,8.35367875268088,8.64913066483854,8.64236973035807,8.48627707616494,8.68875362222921,8.6495765784337,8.49948864583636,8.53946860956988,8.13311694941044,8.35737154754603,8.44675243641416,8.54638952809592,8.22003145068351,8.48396337413311,8.30472827967822,8.62439136788358,8.39091395833427,8.35232350304358,8.4940220624288
"EPO",3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.7233945018832,3.20179343847135,3.58279517626659,3.20179343847135,3.67389903413918,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.58447934725621,3.64013037388862
"ARPC1B",10.7545541885704,11.5449815507707,10.7171091091741,11.086328102169,11.4694320813379,10.7508219687674,10.7072558468819,11.3945067728093,10.6010057799748,10.7748161756489,11.2680818504836,10.6527818504277,10.9893237787755,10.9138882798827,11.116002788158,10.953015703312,11.2688469291373,11.4576669561503,11.2136903769434,10.9526388882916,10.831219234164,10.9620010129464,10.5457705764107
"CACNG6",4.63115412601498,4.65937989848381,4.24533989727718,4.78703815797264,4.3258720059339,4.27965908871592,4.621695005152,5.38941869865448,4.4880160510791,3.95734903099726,5.19588333262407,4.60718957927785,5.65094421764214,4.40374447065683,5.00994178456612,4.77430493621783,4.65804573456951,4.42041440282215,3.76092464089745,4.19932447804855,3.86935423053971,3.8608248224201,4.41069218351012
"ZSWIM6",7.4001012640047,8.13660589870486,7.4549340763823,5.95507462710663,8.04230523341552,7.66939129134908,7.54629939713459,7.25559775644256,7.91084652861855,7.53229001410713,8.08295588288112,7.74713897979854,7.04788714177683,7.56814444385011,7.7810026048337,7.59594157872875,7.97637282180878,7.83517465167027,7.31478912142218,7.33006305429286,7.70860019970522,7.62244259575275,7.43326525123777
"FCHO1",8.55969040091995,8.57489935937254,8.30579288389826,7.94925600153617,8.51537282641984,8.41514716895408,8.44652566473608,8.7657106015732,8.71581987528059,8.61434986091615,8.4931657873231,8.49640529500181,8.52681604126723,8.33637277483497,8.37704268173458,8.69610743086468,8.45119530615203,9.05590136088499,8.65974099870732,8.51124642250992,8.42781473754192,8.1782247153281,8.31546585162351
"UNC13A",3.62992608319868,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135,3.20179343847135
"MAP1S",7.65564245246662,7.81724860321118,7.41286845021458,7.04776229935335,7.90743260072797,7.35775505161205,6.8356368691534,8.02930499450945,7.86317244662243,7.43312999172731,7.58848505606571,7.33117706762403,7.55759573438539,7.5368788759385,7.61575876327158,7.76573441038123,7.59172968973076,7.86137702450286,7.95164909156695,7.49516398028853,7.67589562366275,7.42832465458669,7.44041235827979
"KLHDC7B",5.74289219432446,5.9123780527854,5.54711860924497,6.04908145536296,6.58849263900322,6.2481575918435,5.58555997351558,6.96255305337392,5.80588297189365,6.23590667898426,6.54557150305609,6.00688279707159,6.5160219889842,6.43330233519082,6.01355568939311,6.07435319167683,6.1567343318205,4.88054945886713,7.69287758245543,5.8614140129556,5.33520796735305,7.38951461759022,6.02309264116196
"PXDN",4.04897921789082,4.03357743757049,4.05983985597923,4.51630084856215,4.3258720059339,3.51959093476883,4.44305760699067,3.93553915074388,4.12583606910369,3.58279517626659,4.2167581344012,4.85262183444454,4.80457445168581,3.7516691570467,4.09664201475722,3.97117715533934,4.21284339026927,3.98594662751453,3.76092464089745,3.70795398788041,4.33873532901362,3.96063317628585,4.16758390103545
"SSBP4",8.39792524904191,8.50165525293466,8.30196429313138,8.79334031515236,8.37427239023221,8.26543522810772,8.07218192145662,9.16162001282119,8.4025687342292,8.44555358862725,8.43277458165108,8.09319485653566,7.87395609988257,8.38100118295616,8.07826238255632,7.99168390331216,8.02068328428897,8.01708327850799,7.94345937322025,7.69202767020201,8.05937518157959,8.39484428401334,8.14254966540043
"GDF15",4.1457170929055,4.55066508725766,6.00008898326312,5.49710638518265,5.55924330777488,5.17943823524038,6.13553262233707,4.34439436891133,4.12583606910369,3.85795697457339,5.688067207072,4.07555279212441,5.52027747011537,4.45902499483611,5.57570154402563,4.92359596319905,3.92387315561673,4.95384738877742,6.24914306119711,4.7371482510283,4.95653800829159,5.45353879020703,6.04233458803501
"PGPEP1",8.21566922461958,8.52340540488368,8.56092124454359,8.93276705425411,8.17738339466413,8.45994561066223,8.20806602520992,8.48137404489361,8.46772258931552,8.01944881607835,8.45680248119721,8.42303771264555,8.30880702260642,8.56243567340444,8.46553229645102,8.55926395565897,8.25753119127933,8.04782146366419,8.19867440322053,8.35856619441275,8.22017158865703,8.48681679408427,8.7247173328611
