"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"RPAP3",9.52850817610378,9.39504995434975,9.37124893294333,9.2764837289547,9.64253239876433,9.48510100344857,9.32744322100341,9.3854003355878,9.70836594582192,9.78665390555216,9.16645958548336,9.5659330425319,9.63074461833904,9.41544662013426,9.43810986712539,9.69293147443784,9.35022013736859
"ACSM3",8.34233727371766,6.94577240285598,7.28935430377801,6.95479691384108,8.14025922338292,7.08859220157596,6.69700607968492,6.98375265748387,7.87508138372186,7.60713018751552,8.36054459606114,7.64426782877714,7.72104300360863,7.58504247456311,7.56542735239335,7.06231557638422,7.72754498320682
"REXO5",5.68893931693772,5.75928654688732,5.89811673649684,5.68742914978874,6.09612396652269,5.80465524870584,5.87099158872242,5.68095248685051,6.67415186849267,5.92460130715388,6.17311300183085,5.70987509882403,5.65410403609611,5.49131106426431,6.05284143502319,5.52040376538325,6.16427692109148
"CIAPIN1",9.73444605586311,9.52261389750829,9.53549189678345,9.46668737058013,9.28862811534002,9.64557964648235,9.38968756791689,9.21809667403561,9.45570924227396,9.4025690774277,9.43957454106876,9.55819135266617,9.60579168447096,9.23055247457258,9.4317785866198,9.54151045119136,9.65460852719109
"SPPL2B",9.89067385053356,10.1450644323957,10.0843880060409,9.91965977663537,10.0006010375359,9.8687567647154,9.93400329102504,9.86193131824429,9.88391217234214,10.0612712962096,10.0802058373998,9.8575152929376,9.7781206941711,9.80533174339142,9.80267849068308,9.73919754865476,9.74941497705712
"ATOSB",10.0708577040808,10.6414669899042,10.6171077434494,10.8566134401126,9.78186018359729,10.4027313087552,11.046083375705,11.1476624775086,11.0347273814915,11.2869589452821,11.2892467644491,10.0208816801585,9.88755630484264,10.7321071669619,10.9600423299854,10.9559499110031,11.14435185409
"COPZ2",5.71215013851021,5.55451672300037,6.09861410442401,6.08373040532211,5.6125687969668,5.8800997792558,5.84268976115253,5.48166997637643,5.75788787870732,5.41206359038322,5.35576196071911,5.8322324197864,5.65410403609611,6.060372960582,5.72252389206534,5.73260762179432,6.20321954047347
"PRKAR2B",9.55366850731273,10.2098588827925,10.0964210564855,10.7433936326347,9.1094642116784,10.2773626818724,10.098700865194,10.4496214553938,10.5764859509719,10.2115827032431,9.56727958038927,10.1233377313118,9.65968795515855,9.83805318143461,11.2201635034043,10.3236437917938,10.9358388861235
"MSL3",11.0421177099355,10.9848839326374,10.8266119559978,10.861830721747,11.2890719072253,11.1015574299142,11.2574105165335,11.3202045312922,10.9637288786288,11.2312274109949,11.1386257757298,11.0039930754093,10.9740021522548,10.9673040955017,11.1792042909128,10.9185435312716,11.0813829907023
"CREBBP",10.9650754370977,11.550464187431,11.3085074019298,11.7823385133825,11.2129488836306,11.1552897343061,11.830419140388,11.7805552547016,11.751774786892,11.5482061955925,11.9301471841856,11.3950184959947,11.0059811860983,11.813878682759,11.5201570631529,11.6131570904611,11.3316096721805
"TSPOAP1",8.8583604674987,9.59100986228755,9.88761372893734,10.2794905815106,9.24072721373943,8.6196655634132,8.62372870330579,8.75242565545201,9.39299378454764,8.62640422694095,8.72474534074532,9.2098879283995,9.49649147168998,9.81827532546732,9.20302982577924,9.5637211079243,9.15613419110623
